Sr No.	Com Code	Doc type	Doc date	Posting date	Customer	reference	Assignment	Document number	doc headertext	Currency	posting key	Account	Amount	Profit center	Reference for  posting	Assignment for posting	Line item text
435	IAL	DZ	31032024	01042024	90403	QCRI 000708488	003001000083515		001-003-000708488	USD	40	41200016	14,77	WLA090	QCRI 000708488	003001000083515	A3103202407099034747600120010030007084882477168617
436	IAL	DZ	31032024	01042024	90403	QCRI 000708489	003001000083516		001-003-000708489	USD	40	41200016	4,92	WLA090	QCRI 000708489	003001000083516	A3103202407099034747600120010030007084895225600014
437	IAL	DZ	31032024	01042024	90403	QCRI 000708490	003001000083532		001-003-000708490	USD	40	41200016	1,08	WLA090	QCRI 000708490	003001000083532	A3103202407099034747600120010030007084904686706311
438	IAL	DZ	31032024	01042024	90403	QCRI 000708491	003001000083533		001-003-000708491	USD	40	41200016	33,57	WLA090	QCRI 000708491	003001000083533	A3103202407099034747600120010030007084917124318214
439	IAL	DZ	31032024	01042024	90403	QCRI 000708492	003001000083534		001-003-000708492	USD	40	41200016	21,33	WLA090	QCRI 000708492	003001000083534	A3103202407099034747600120010030007084924646960011
440	IAL	DZ	31032024	01042024	90403	QCRI 000708493	003001000083535		001-003-000708493	USD	40	41200016	9,31	WLA090	QCRI 000708493	003001000083535	A3103202407099034747600120010030007084933062303113
441	IAL	DZ	31032024	01042024	90403	QCRI 000708494	003001000083536		001-003-000708494	USD	40	41200016	66,51	WLA090	QCRI 000708494	003001000083536	A3103202407099034747600120010030007084944326853615
442	IAL	DZ	31032024	01042024	90403	QCRI 000708495	003001000083551		001-003-000708495	USD	40	41200016	7,32	WLA090	QCRI 000708495	003001000083551	A3103202407099034747600120010030007084957529958913
443	IAL	DZ	31032024	01042024	90403	QCRI 000708496	003001000083552		001-003-000708496	USD	40	41200016	19,55	WLA090	QCRI 000708496	003001000083552	A3103202407099034747600120010030007084964039870917
444	IAL	DZ	31032024	01042024	90403	QCRI 000708497	003001000083554		001-003-000708497	USD	40	41200016	4,50	WLA090	QCRI 000708497	003001000083554	A3103202407099034747600120010030007084973092247414
445	IAL	DZ	31032024	01042024	90403	QCRI 000708498	003001000083558		001-003-000708498	USD	40	41200016	4,89	WLA090	QCRI 000708498	003001000083558	A3103202407099034747600120010030007084984947154917
446	IAL	DZ	31032024	01042024	90403	QCRI 000708499	003001000083559		001-003-000708499	USD	40	41200016	24,28	WLA090	QCRI 000708499	003001000083559	A3103202407099034747600120010030007084998651325611
447	IAL	DZ	31032024	01042024	90403	QCRI 000708500	003001000083560		001-003-000708500	USD	40	41200016	9,60	WLA090	QCRI 000708500	003001000083560	A3103202407099034747600120010030007085000498266016
448	IAL	DZ	31032024	01042024	90403	QCRI 000708501	003001000083562		001-003-000708501	USD	40	41200016	13,97	WLA090	QCRI 000708501	003001000083562	A3103202407099034747600120010030007085011577762111
449	IAL	DZ	28032024	01042024	104237	QCRI 000037094	001001000185836		001-004-000037094	USD	40	41200016	8,53	WLA090	QCRI 000037094	001001000185836	A2803202407109174047400120010040000370941234567812
450	IAL	DZ	28032024	01042024	104237	QCRI 000037106	001001000185853		001-004-000037106	USD	40	41200016	63,33	WLA090	QCRI 000037106	001001000185853	A2803202407109174047400120010040000371061234567816
451	IAL	DZ	28032024	01042024	104237	QCRI 000037119	001001000185880		001-004-000037119	USD	40	41200016	100,05	WLA090	QCRI 000037119	001001000185880	A2803202407109174047400120010040000371191234567817
452	IAL	DZ	28032024	01042024	104237	QCRI 000037121	001001000185882		001-004-000037121	USD	40	41200016	23,39	WLA090	QCRI 000037121	001001000185882	A2803202407109174047400120010040000371211234567818
453	IAL	DZ	28032024	01042024	104237	QCRI 000037123	001001000185837		001-004-000037123	USD	40	41200016	15,69	WLA090	QCRI 000037123	001001000185837	A2803202407109174047400120010040000371231234567819
454	IAL	DZ	28032024	01042024	104237	QCRI 000037124	001001000185838		001-004-000037124	USD	40	41200016	126,02	WLA090	QCRI 000037124	001001000185838	A2803202407109174047400120010040000371241234567814
455	IAL	DZ	25032024	01042024	90312	QCRI 000165027	001001000185682		001-005-000165027	USD	40	41200016	164,39	WLA090	QCRI 000165027	001001000185682	A2503202407179024148300120010050001650270009105717
456	IAL	DZ	26032024	01042024	90312	QCRI 000165028	001001000185737		001-005-000165028	USD	40	41200016	326,94	WLA090	QCRI 000165028	001001000185737	A2603202407179024148300120010050001650280009105814
457	IAL	DZ	26032024	01042024	90312	QCRI 000165029	001001000185738		001-005-000165029	USD	40	41200016	168,04	WLA090	QCRI 000165029	001001000185738	A2603202407179024148300120010050001650290009105917
458	IAL	DZ	27032024	01042024	90312	QCRI 000165031	001001000185810		001-005-000165031	USD	40	41200016	327,93	WLA090	QCRI 000165031	001001000185810	A2703202407179024148300120010050001650310009117015
459	IAL	DZ	27032024	01042024	90544	QCR 000000990	002001000151002		001-006-000000990	USD	40	41200006	0,00	WLA090	QCR 000000990	002001000151002	A2703202407099222850400120010060000009900000565416
460	IAL	DZ	27032024	01042024	90544	QCR 000000999	002001000151001		001-006-000000999	USD	40	41200006	0,00	WLA090	QCR 000000999	002001000151001	A2703202407099222850400120010060000009990000566314
461	IAL	DZ	21032024	01042024	90176	QCRI 000049455	001001000185578		001-011-000049455	USD	40	41200016	148,02	WLA090	QCRI 000049455	001001000185578	A2103202407099000668700120010110000494551467533413
462	IAL	DZ	21032024	01042024	90176	QCR 000049455	001001000185578		001-011-000049455	USD	40	41200006	0,00	WLA090	QCR 000049455	001001000185578	A2103202407099000668700120010110000494551467533413
463	IAL	DZ	21032024	01042024	90176	QCRI 000049456	001001000185579		001-011-000049456	USD	40	41200016	275,00	WLA090	QCRI 000049456	001001000185579	A2103202407099000668700120010110000494561467533516
464	IAL	DZ	21032024	01042024	90176	QCR 000049456	001001000185579		001-011-000049456	USD	40	41200006	0,00	WLA090	QCR 000049456	001001000185579	A2103202407099000668700120010110000494561467533516
465	IAL	DZ	28032024	01042024	90805	QCRI 000043570	002001000151063		001-012-000043570	USD	40	41200016	6,98	WLA090	QCRI 000043570	002001000151063	A2803202407139175782400120010120000435702403114011
466	IAL	DZ	27032024	01042024	97803	QCR 016772534	002001000150622		001-015-016772534	USD	40	41200006	0,00	WLA090	QCR 016772534	002001000150622	A2703202407099000816700120010150167725340002741910
467	IAL	DZ	27032024	01042024	97803	QCRI 016772534	002001000150622		001-015-016772534	USD	40	41200016	29,57	WLA090	QCRI 016772534	002001000150622	A2703202407099000816700120010150167725340002741910
468	IAL	DZ	27032024	01042024	97803	QCR 016772535	002001000150645		001-015-016772535	USD	40	41200006	0,00	WLA090	QCR 016772535	002001000150645	A2703202407099000816700120010150167725350002742017
469	IAL	DZ	27032024	01042024	97803	QCRI 016772535	002001000150645		001-015-016772535	USD	40	41200016	28,68	WLA090	QCRI 016772535	002001000150645	A2703202407099000816700120010150167725350002742017
470	IAL	DZ	27032024	01042024	97803	QCR 016772575	002001000150918		001-015-016772575	USD	40	41200006	0,00	WLA090	QCR 016772575	002001000150918	A2703202407099000816700120010150167725750002743811
471	IAL	DZ	27032024	01042024	97803	QCRI 016772575	002001000150918		001-015-016772575	USD	40	41200016	25,86	WLA090	QCRI 016772575	002001000150918	A2703202407099000816700120010150167725750002743811
472	IAL	DZ	28032024	01042024	97803	QCR 016776676	002001000151030		001-015-016776676	USD	40	41200006	0,00	WLA090	QCR 016776676	002001000151030	A2803202407099000816700120010150167766760002745916
473	IAL	DZ	28032024	01042024	97803	QCRI 016776676	002001000151030		001-015-016776676	USD	40	41200016	0,51	WLA090	QCRI 016776676	002001000151030	A2803202407099000816700120010150167766760002745916
474	IAL	DZ	27032024	01042024	130211	QCR 000000243	003001000083402		001-100-000000243	USD	40	41200006	0,00	WLA090	QCR 000000243	003001000083402	A2703202407190040338500120011000000002431234567818
475	IAL	DZ	27032024	01042024	141880	QCR 000001727	003001000083393		001-100-000001727	USD	40	41200006	0,00	WLA090	QCR 000001727	003001000083393	A2703202407110334817100120011000000017271234567813
476	IAL	DZ	26032024	01042024	116611	QCRI 000027600	001001000185711		001-100-000027600	USD	40	41200016	28,16	WLA090	QCRI 000027600	001001000185711	A2603202407171788642600120011000000276001234567811
477	IAL	DZ	27032024	01042024	141657	QCR 000007079	001001000185783		001-101-000007079	USD	40	41200006	0,00	WLA090	QCR 000007079	001001000185783	A2703202407189175362000120011010000070799010638712
478	IAL	DZ	27032024	01042024	104225	QCR 000025137	003001000083346		001-101-000025137	USD	40	41200006	0,00	WLA090	QCR 000025137	003001000083346	A2703202407019032212200120011010000251370002513710
479	IAL	DZ	27032024	01042024	104225	QCRI 000025137	003001000083346		001-101-000025137	USD	40	41200016	179,00	WLA090	QCRI 000025137	003001000083346	A2703202407019032212200120011010000251370002513710
480	IAL	DZ	27032024	01042024	104225	QCR 000025139	003001000083347		001-101-000025139	USD	40	41200006	0,00	WLA090	QCR 000025139	003001000083347	A2703202407019032212200120011010000251390002513916
481	IAL	DZ	27032024	01042024	104225	QCRI 000025139	003001000083347		001-101-000025139	USD	40	41200016	95,66	WLA090	QCRI 000025139	003001000083347	A2703202407019032212200120011010000251390002513916
482	IAL	DZ	27032024	01042024	104225	QCR 000025140	003001000083376		001-101-000025140	USD	40	41200006	0,00	WLA090	QCR 000025140	003001000083376	A2703202407019032212200120011010000251400002514012
483	IAL	DZ	27032024	01042024	104225	QCRI 000025140	003001000083376		001-101-000025140	USD	40	41200016	175,92	WLA090	QCRI 000025140	003001000083376	A2703202407019032212200120011010000251400002514012
484	IAL	DZ	27032024	01042024	104225	QCR 000025145	003001000083427		001-101-000025145	USD	40	41200006	0,00	WLA090	QCR 000025145	003001000083427	A2703202407019032212200120011010000251450002514516
485	IAL	DZ	27032024	01042024	104225	QCRI 000025145	003001000083427		001-101-000025145	USD	40	41200016	92,48	WLA090	QCRI 000025145	003001000083427	A2703202407019032212200120011010000251450002514516
486	IAL	DZ	27032024	01042024	104225	QCR 000025146	003001000083429		001-101-000025146	USD	40	41200006	0,00	WLA090	QCR 000025146	003001000083429	A2703202407019032212200120011010000251460002514619
487	IAL	DZ	27032024	01042024	104225	QCRI 000025146	003001000083429		001-101-000025146	USD	40	41200016	75,84	WLA090	QCRI 000025146	003001000083429	A2703202407019032212200120011010000251460002514619
488	IAL	DZ	27032024	01042024	104225	QCR 000025147	003001000083431		001-101-000025147	USD	40	41200006	0,00	WLA090	QCR 000025147	003001000083431	A2703202407019032212200120011010000251470002514711
489	IAL	DZ	27032024	01042024	104225	QCRI 000025147	003001000083431		001-101-000025147	USD	40	41200016	86,28	WLA090	QCRI 000025147	003001000083431	A2703202407019032212200120011010000251470002514711
490	IAL	DZ	27032024	01042024	104225	QCR 000025148	003001000083432		001-101-000025148	USD	40	41200006	0,00	WLA090	QCR 000025148	003001000083432	A2703202407019032212200120011010000251480002514814
491	IAL	DZ	27032024	01042024	104225	QCRI 000025148	003001000083432		001-101-000025148	USD	40	41200016	75,84	WLA090	QCRI 000025148	003001000083432	A2703202407019032212200120011010000251480002514814
492	IAL	DZ	28032024	01042024	104225	QCR 000025157	003001000083437		001-101-000025157	USD	40	41200006	0,00	WLA090	QCR 000025157	003001000083437	A2803202407019032212200120011010000251570002515717
493	IAL	DZ	28032024	01042024	104225	QCRI 000025157	003001000083437		001-101-000025157	USD	40	41200016	45,40	WLA090	QCRI 000025157	003001000083437	A2803202407019032212200120011010000251570002515717
494	IAL	DZ	28032024	01042024	104225	QCR 000025158	003001000083438		001-101-000025158	USD	40	41200006	0,00	WLA090	QCR 000025158	003001000083438	A2803202407019032212200120011010000251580002515811
495	IAL	DZ	28032024	01042024	104225	QCRI 000025158	003001000083438		001-101-000025158	USD	40	41200016	7,48	WLA090	QCRI 000025158	003001000083438	A2803202407019032212200120011010000251580002515811
496	IAL	DZ	28032024	01042024	104225	QCR 000025160	003001000083518		001-101-000025160	USD	40	41200006	0,00	WLA090	QCR 000025160	003001000083518	A2803202407019032212200120011010000251600002516019
497	IAL	DZ	28032024	01042024	104225	QCRI 000025160	003001000083518		001-101-000025160	USD	40	41200016	79,18	WLA090	QCRI 000025160	003001000083518	A2803202407019032212200120011010000251600002516019
498	IAL	DZ	28032024	01042024	104225	QCR 000025161	003001000083519		001-101-000025161	USD	40	41200006	0,00	WLA090	QCR 000025161	003001000083519	A2803202407019032212200120011010000251610002516111
499	IAL	DZ	28032024	01042024	104225	QCRI 000025161	003001000083519		001-101-000025161	USD	40	41200016	92,48	WLA090	QCRI 000025161	003001000083519	A2803202407019032212200120011010000251610002516111
500	IAL	DZ	28032024	01042024	104225	QCR 000025162	003001000083542		001-101-000025162	USD	40	41200006	0,00	WLA090	QCR 000025162	003001000083542	A2803202407019032212200120011010000251620002516214
501	IAL	DZ	28032024	01042024	104225	QCRI 000025162	003001000083542		001-101-000025162	USD	40	41200016	6,45	WLA090	QCRI 000025162	003001000083542	A2803202407019032212200120011010000251620002516214
502	IAL	DZ	28032024	01042024	104225	QCR 000025163	003001000083543		001-101-000025163	USD	40	41200006	0,00	WLA090	QCR 000025163	003001000083543	A2803202407019032212200120011010000251630002516317
503	IAL	DZ	28032024	01042024	104225	QCRI 000025163	003001000083543		001-101-000025163	USD	40	41200016	7,35	WLA090	QCRI 000025163	003001000083543	A2803202407019032212200120011010000251630002516317
504	IAL	DZ	28032024	01042024	104225	QCR 000025165	003001000083544		001-101-000025165	USD	40	41200006	0,00	WLA090	QCR 000025165	003001000083544	A2803202407019032212200120011010000251650002516512
505	IAL	DZ	28032024	01042024	104225	QCRI 000025165	003001000083544		001-101-000025165	USD	40	41200016	18,96	WLA090	QCRI 000025165	003001000083544	A2803202407019032212200120011010000251650002516512
506	IAL	DZ	28032024	01042024	104225	QCR 000025167	003001000083545		001-101-000025167	USD	40	41200006	0,00	WLA090	QCR 000025167	003001000083545	A2803202407019032212200120011010000251670002516718
507	IAL	DZ	28032024	01042024	104225	QCRI 000025167	003001000083545		001-101-000025167	USD	40	41200016	24,24	WLA090	QCRI 000025167	003001000083545	A2803202407019032212200120011010000251670002516718
508	IAL	DZ	31032024	01042024	104225	QCR 000025207	003001000083541		001-101-000025207	USD	40	41200006	0,00	WLA090	QCR 000025207	003001000083541	A3103202407019032212200120011010000252070002520713
509	IAL	DZ	31032024	01042024	104225	QCRI 000025207	003001000083541		001-101-000025207	USD	40	41200016	13,32	WLA090	QCRI 000025207	003001000083541	A3103202407019032212200120011010000252070002520713
510	IAL	DZ	26032024	01042024	90442	QCRI 000045882	003001000083419		001-101-000045882	USD	40	41200016	159,16	WLA090	QCRI 000045882	003001000083419	A2603202407079010071900120011010000458821111111113
511	IAL	DZ	26032024	01042024	90442	QCRI 000045883	003001000083420		001-101-000045883	USD	40	41200016	41,50	WLA090	QCRI 000045883	003001000083420	A2603202407079010071900120011010000458831111111119
512	IAL	DZ	28032024	01042024	90793	QCR 000094701	002001000151078		001-101-000094701	USD	40	41200006	0,00	WLA090	QCR 000094701	002001000151078	A2803202407099210562300120011010000947015632148711
513	IAL	DZ	28032024	01042024	90793	QCRI 000094701	002001000151078		001-101-000094701	USD	40	41200016	11,01	WLA090	QCRI 000094701	002001000151078	A2803202407099210562300120011010000947015632148711
514	IAL	DZ	28032024	01042024	90793	QCR 000094702	001001000185744		001-101-000094702	USD	40	41200006	0,00	WLA090	QCR 000094702	001001000185744	A2803202407099210562300120011010000947021824735610
515	IAL	DZ	28032024	01042024	90793	QCRI 000094702	001001000185744		001-101-000094702	USD	40	41200016	4,62	WLA090	QCRI 000094702	001001000185744	A2803202407099210562300120011010000947021824735610
516	IAL	DZ	28032024	01042024	90793	QCR 000094703	002001000151079		001-101-000094703	USD	40	41200006	0,00	WLA090	QCR 000094703	002001000151079	A2803202407099210562300120011010000947034326178512
517	IAL	DZ	28032024	01042024	90793	QCRI 000094703	002001000151079		001-101-000094703	USD	40	41200016	215,75	WLA090	QCRI 000094703	002001000151079	A2803202407099210562300120011010000947034326178512
518	IAL	DZ	28032024	01042024	90793	QCR 000094709	002001000151051		001-101-000094709	USD	40	41200006	0,00	WLA090	QCR 000094709	002001000151051	A2803202407099210562300120011010000947096853147213
519	IAL	DZ	28032024	01042024	90793	QCRI 000094709	002001000151051		001-101-000094709	USD	40	41200016	29,29	WLA090	QCRI 000094709	002001000151051	A2803202407099210562300120011010000947096853147213
520	IAL	DZ	28032024	01042024	90793	QCR 000094710	002001000151049		001-101-000094710	USD	40	41200006	0,00	WLA090	QCR 000094710	002001000151049	A2803202407099210562300120011010000947108456123713
521	IAL	DZ	28032024	01042024	90793	QCRI 000094710	002001000151049		001-101-000094710	USD	40	41200016	131,40	WLA090	QCRI 000094710	002001000151049	A2803202407099210562300120011010000947108456123713
522	IAL	DZ	28032024	01042024	90793	QCR 000094713	002001000151050		001-101-000094713	USD	40	41200006	0,00	WLA090	QCR 000094713	002001000151050	A2803202407099210562300120011010000947136712453819
523	IAL	DZ	28032024	01042024	90793	QCRI 000094713	002001000151050		001-101-000094713	USD	40	41200016	97,49	WLA090	QCRI 000094713	002001000151050	A2803202407099210562300120011010000947136712453819
524	IAL	DZ	28032024	01042024	90793	QCR 000094749	001001000185609		001-101-000094749	USD	40	41200006	0,00	WLA090	QCR 000094749	001001000185609	A2803202407099210562300120011010000947492183576412
525	IAL	DZ	28032024	01042024	90793	QCRI 000094749	001001000185609		001-101-000094749	USD	40	41200016	9,07	WLA090	QCRI 000094749	001001000185609	A2803202407099210562300120011010000947492183576412
526	IAL	DZ	28032024	01042024	90793	QCR 000094762	002001000151040		001-101-000094762	USD	40	41200006	0,00	WLA090	QCR 000094762	002001000151040	A2803202407099210562300120011010000947626184537212
527	IAL	DZ	28032024	01042024	90793	QCRI 000094762	002001000151040		001-101-000094762	USD	40	41200016	17,36	WLA090	QCRI 000094762	002001000151040	A2803202407099210562300120011010000947626184537212
528	IAL	DZ	29032024	01042024	90793	QCR 000094792	002001000151039		001-101-000094792	USD	40	41200006	0,00	WLA090	QCR 000094792	002001000151039	A2903202407099210562300120011010000947926578321418
529	IAL	DZ	29032024	01042024	90793	QCRI 000094792	002001000151039		001-101-000094792	USD	40	41200016	18,36	WLA090	QCRI 000094792	002001000151039	A2903202407099210562300120011010000947926578321418
530	IAL	DZ	29032024	01042024	90793	QCR 000094804	001001000185845		001-101-000094804	USD	40	41200006	0,00	WLA090	QCR 000094804	001001000185845	A2903202407099210562300120011010000948042347816511
531	IAL	DZ	29032024	01042024	90793	QCRI 000094804	001001000185845		001-101-000094804	USD	40	41200016	185,73	WLA090	QCRI 000094804	001001000185845	A2903202407099210562300120011010000948042347816511
532	IAL	DZ	27032024	01042024	103702	QCR 000009932	002001000150990		001-222-000009932	USD	40	41200006	0,00	WLA090	QCR 000009932	002001000150990	A2703202407091308514800120012220000099320000993216
533	IAL	DZ	27032024	01042024	122049	QCR 254110401	001001000185676		001-400-254110401	USD	40	41200006	0,00	WLA090	QCR 254110401	001001000185676	A2703202407179050265100120014002541104012003242710
534	IAL	DZ	27032024	01042024	122049	QCRI 254110401	001001000185676		001-400-254110401	USD	40	41200016	6,53	WLA090	QCRI 254110401	001001000185676	A2703202407179050265100120014002541104012003242710
535	IAL	DZ	13032024	01042024	90563	QCR 000007302	001001000185309		001-901-000007302	USD	40	41200006	0,00	WLA090	QCR 000007302	001001000185309	A1303202407050119438500120019010000073020000000114
536	IAL	DZ	22032024	01042024	90563	QCR 000007312	001001000185602		001-901-000007312	USD	40	41200006	0,00	WLA090	QCR 000007312	001001000185602	A2203202407050119438500120019010000073120000000118
537	IAL	DZ	22032024	01042024	126556	QCRI 000050182	001001000185603		001-901-000050182	USD	40	41200016	19,29	WLA090	QCRI 000050182	001001000185603	A2203202407179253226400120019010000501821792532219
538	IAL	DZ	27032024	01042024	90348	QCRI 000568522	001001000185687		001-909-000568522	USD	40	41200016	1,14	WLA090	QCRI 000568522	001001000185687	A2703202407179004122000120019090005685221790041218
539	IAL	DZ	30032024	01042024	90348	QCRI 000569407	001001000185797		001-909-000569407	USD	40	41200016	0,84	WLA090	QCRI 000569407	001001000185797	A3003202407179004122000120019090005694071790041212
540	IAL	DZ	01042024	01042024	90348	QCRI 000569566	001001000185774		001-909-000569566	USD	40	41200016	22,88	WLA090	QCRI 000569566	001001000185774	A0104202407179004122000120019090005695661790041218
541	IAL	DZ	01042024	01042024	90348	QCRI 000569567	001001000185775		001-909-000569567	USD	40	41200016	3,48	WLA090	QCRI 000569567	001001000185775	A0104202407179004122000120019090005695671790041213
542	IAL	DZ	01042024	01042024	90348	QCRI 000569568	002001000151011		001-909-000569568	USD	40	41200016	6,67	WLA090	QCRI 000569568	002001000151011	A0104202407179004122000120019090005695681790041219
543	IAL	DZ	29022024	01042024	115364	QCR 000000001	002001000150171		002-013-000000001	USD	40	41200006	0,00	WLA090	QCR 000000001	002001000150171	A2902202407130886854400120020130000000010000004412
544	IAL	DZ	26032024	01042024	125292	QCRI 000031378	002001000150885		002-102-000031378	USD	40	41200016	8,42	WLA090	QCRI 000031378	002001000150885	A2603202407185005558100120021020000313781234567812
545	IAL	DZ	27032024	01042024	90794	QCRI 000142288	001001000185749		003-001-000142288	USD	40	41200016	17,29	WLA090	QCRI 000142288	001001000185749	A2703202407189172375600120030010001422886671276012
546	IAL	DZ	27032024	01042024	90794	QCRI 000142294	001001000185747		003-001-000142294	USD	40	41200016	16,38	WLA090	QCRI 000142294	001001000185747	A2703202407189172375600120030010001422947050019511
547	IAL	DZ	27032024	01042024	90794	QCRI 000142295	001001000185748		003-001-000142295	USD	40	41200016	296,69	WLA090	QCRI 000142295	001001000185748	A2703202407189172375600120030010001422954725571411
548	IAL	DZ	28032024	01042024	90794	QCRI 000142335	001001000185832		003-001-000142335	USD	40	41200016	210,75	WLA090	QCRI 000142335	001001000185832	A2803202407189172375600120030010001423356251992511
549	IAL	DZ	28032024	01042024	90794	QCRI 000142337	001001000185811		003-001-000142337	USD	40	41200016	348,86	WLA090	QCRI 000142337	001001000185811	A2803202407189172375600120030010001423376317870411
550	IAL	DZ	28032024	01042024	90794	QCRI 000142339	001001000185812		003-001-000142339	USD	40	41200016	2,62	WLA090	QCRI 000142339	001001000185812	A2803202407189172375600120030010001423395011626910
551	IAL	DZ	28032024	01042024	90794	QCRI 000142340	001001000185814		003-001-000142340	USD	40	41200016	12,45	WLA090	QCRI 000142340	001001000185814	A2803202407189172375600120030010001423408699335714
552	IAL	DZ	28032024	01042024	90794	QCRI 000142341	001001000185813		003-001-000142341	USD	40	41200016	8,73	WLA090	QCRI 000142341	001001000185813	A2803202407189172375600120030010001423417410772819
553	IAL	DZ	29032024	01042024	90794	QCRI 000142426	001001000185879		003-001-000142426	USD	40	41200016	162,46	WLA090	QCRI 000142426	001001000185879	A2903202407189172375600120030010001424263962964918
554	IAL	DZ	27032024	01042024	102840	QCRI 000002150	002001000150997		003-003-000002150	USD	40	41200016	15,31	WLA090	QCRI 000002150	002001000150997	A2703202407099245264100120030030000021503094433917
555	IAL	DZ	27032024	01042024	102840	QCR 000002150	002001000150997		003-003-000002150	USD	40	41200006	0,00	WLA090	QCR 000002150	002001000150997	A2703202407099245264100120030030000021503094433917
556	IAL	DZ	27032024	01042024	90445	QCRI 000050606	002001000150781		004-006-000050606	USD	40	41200016	13,99	WLA090	QCRI 000050606	002001000150781	A2703202407139006075700120040060000506062637154819
557	IAL	DZ	27032024	01042024	90445	QCRI 000050609	002001000150786		004-006-000050609	USD	40	41200016	45,73	WLA090	QCRI 000050609	002001000150786	A2703202407139006075700120040060000506097642531815
558	IAL	DZ	27032024	01042024	90445	QCRI 000050610	003001000083299		004-006-000050610	USD	40	41200016	7,13	WLA090	QCRI 000050610	003001000083299	A2703202407139006075700120040060000506105712483611
559	IAL	DZ	27032024	01042024	90445	QCRI 000050620	001001000185660		004-006-000050620	USD	40	41200016	14,26	WLA090	QCRI 000050620	001001000185660	A2703202407139006075700120040060000506207548126311
560	IAL	DZ	27032024	01042024	90445	QCRI 000050623	002001000150867		004-006-000050623	USD	40	41200016	0,71	WLA090	QCRI 000050623	002001000150867	A2703202407139006075700120040060000506236345782116
561	IAL	DZ	29032024	01042024	90445	QCRI 000050651	001001000185730		004-006-000050651	USD	40	41200016	17,10	WLA090	QCRI 000050651	001001000185730	A2903202407139006075700120040060000506514135672813
562	IAL	DZ	29032024	01042024	90445	QCRI 000050652	001001000185731		004-006-000050652	USD	40	41200016	42,99	WLA090	QCRI 000050652	001001000185731	A2903202407139006075700120040060000506527412635811
563	IAL	DZ	29032024	01042024	90445	QCRI 000050653	002001000150920		004-006-000050653	USD	40	41200016	4,62	WLA090	QCRI 000050653	002001000150920	A2903202407139006075700120040060000506538452371612
564	IAL	DZ	30032024	01042024	90445	QCRI 000050671	001001000185708		004-006-000050671	USD	40	41200016	5,46	WLA090	QCRI 000050671	001001000185708	A3003202407139006075700120040060000506712176485318
565	IAL	DZ	30032024	01042024	90445	QCRI 000050675	001001000185785		004-006-000050675	USD	40	41200016	12,43	WLA090	QCRI 000050675	001001000185785	A3003202407139006075700120040060000506751723486516
566	IAL	DZ	28032024	01042024	90445	QCRI 000015987	001001000185503		004-010-000015987	USD	40	41200016	99,11	WLA090	QCRI 000015987	001001000185503	A2803202407139006075700120040100000159873814625715
567	IAL	DZ	28032024	01042024	90445	QCRI 000015988	001001000185518		004-010-000015988	USD	40	41200016	5,60	WLA090	QCRI 000015988	001001000185518	A2803202407139006075700120040100000159882857364116
568	IAL	DZ	28032024	01042024	90445	QCRI 000015989	002001000150671		004-010-000015989	USD	40	41200016	10,99	WLA090	QCRI 000015989	002001000150671	A2803202407139006075700120040100000159892743651811
569	IAL	DZ	28032024	01042024	90445	QCRI 000015990	002001000150681		004-010-000015990	USD	40	41200016	2,80	WLA090	QCRI 000015990	002001000150681	A2803202407139006075700120040100000159906437125813
570	IAL	DZ	28032024	01042024	90445	QCRI 000015991	002001000150694		004-010-000015991	USD	40	41200016	7,14	WLA090	QCRI 000015991	002001000150694	A2803202407139006075700120040100000159913621475815
571	IAL	DZ	28032024	01042024	90445	QCRI 000015992	003001000083265		004-010-000015992	USD	40	41200016	13,43	WLA090	QCRI 000015992	003001000083265	A2803202407139006075700120040100000159922143786515
572	IAL	DZ	28032024	01042024	90445	QCRI 000015997	002001000150751		004-010-000015997	USD	40	41200016	5,71	WLA090	QCRI 000015997	002001000150751	A2803202407139006075700120040100000159976183472516
573	IAL	DZ	29032024	01042024	90445	QCRI 000016007	001001000185369		004-010-000016007	USD	40	41200016	19,57	WLA090	QCRI 000016007	001001000185369	A2903202407139006075700120040100000160071427835613
574	IAL	DZ	29032024	01042024	90445	QCRI 000016010	001001000185781		004-010-000016010	USD	40	41200016	30,56	WLA090	QCRI 000016010	001001000185781	A2903202407139006075700120040100000160103862541711
575	IAL	DZ	29032024	01042024	90445	QCRI 000016011	001001000185821		004-010-000016011	USD	40	41200016	4,57	WLA090	QCRI 000016011	001001000185821	A2903202407139006075700120040100000160115176342814
576	IAL	DZ	29032024	01042024	90445	QCRI 000016012	002001000151018		004-010-000016012	USD	40	41200016	3,21	WLA090	QCRI 000016012	002001000151018	A2903202407139006075700120040100000160123721546816
577	IAL	DZ	29032024	01042024	90445	QCRI 000016014	002001000151075		004-010-000016014	USD	40	41200016	0,82	WLA090	QCRI 000016014	002001000151075	A2903202407139006075700120040100000160148412765311
578	IAL	DZ	29032024	01042024	90445	QCRI 000016015	002001000151076		004-010-000016015	USD	40	41200016	19,51	WLA090	QCRI 000016015	002001000151076	A2903202407139006075700120040100000160158356217415
579	IAL	DZ	31032024	01042024	90445	QCRI 000016063	001001000185665		004-010-000016063	USD	40	41200016	34,66	WLA090	QCRI 000016063	001001000185665	A3103202407139006075700120040100000160638547312611
